Gene,Frequency
GLI1,0.388888888888889
KIF5A,0.203703703703704
PIP4K2C,0.0555555555555556
DTX3,0.0555555555555556
AVPR1A,0.240740740740741
GNB3,0.12962962962963
CPSF6,0.222222222222222
CNOT2,0.0925925925925926
TSPAN8,0.037037037037037
TRHDE,0.481481481481481
CD163,0.444444444444444
PPFIA2,0.444444444444444
TSPAN19,0.0740740740740741
NDUFA12,0.0555555555555556
CLYBL,0.148148148148148
ITGBL1,0.0555555555555556
TPP2,0.314814814814815
BIVM.ERCC5,0.37037037037037
TUBA3C,0.444444444444444
ZMYM2,0.240740740740741
MIPEP,0.185185185185185
ATP12A,0.351851851851852
RASL11A,0.0740740740740741
B3GALTL,0.12962962962963
SPG20,0.388888888888889
FREM2,0.87037037037037
AKAP11,0.425925925925926
ENOX1,0.111111111111111
LACC1,0.0925925925925926
RCBTB2,0.166666666666667
ALG11,0.203703703703704
RP11.248G5.8,0.185185185185185
CKAP2,0.222222222222222
PCDH20,0.425925925925926
PCDH9,0.796296296296296
SLITRK1,0.5
SOX21,0.0925925925925926
DOCK9,0.444444444444444
SNORD114.3,0
IGHV1.2,0.0185185185185185
OR11H12,0.148148148148148
OR4Q3,0.166666666666667
OR11G2,0.037037037037037
RNASE10,0.111111111111111
TRAV8.4,0
CEBPE,0.12962962962963
NRL,0.0740740740740741
GZMB,0.0740740740740741
FAM177A1,0.0185185185185185
FSCB,0.240740740740741
FAM179B,0.425925925925926
FANCM,0.425925925925926
DDHD1,0.12962962962963
BMP4,0.12962962962963
PCNXL4,0.111111111111111
SNAPC1,0.166666666666667
ESR2,0.148148148148148
DPF3,0.111111111111111
ACOT6,0.037037037037037
DIO2,0.0555555555555556
SERPINA11,0.166666666666667
ATG2B,0.481481481481481
C14orf177,0.0740740740740741
MAGEL2,0.314814814814815
SNORD116.5,0.0185185185185185
SNORD115.8,0
UBE3A,0.296296296296296
ATP10A,0.759259259259259
GABRB3,0.240740740740741
CHRFAM7A,0.0740740740740741
OTUD7A,0.203703703703704
EMC7,0.148148148148148
TMCO5A,0.0925925925925926
DISP2,0.203703703703704
INO80,0.240740740740741
DUOX2,0.407407407407407
SEMA6D,0.240740740740741
HDC,0.12962962962963
PRTG,0.296296296296296
MYO1E,0.277777777777778
RBPMS2,0.037037037037037
IGDCC4,0.240740740740741
ITGA11,0.314814814814815
LMAN1L,0.0555555555555556
NRG4,0.0555555555555556
LINGO1,0.277777777777778
WDR61,0.0925925925925926
AGBL1,0.277777777777778
FURIN,0.277777777777778
ST8SIA2,0.0925925925925926
HN1L,0.12962962962963
UMOD,0.240740740740741
PDILT,0.240740740740741
ACSM2A,0.185185185185185
ACSM1,0.222222222222222
AC004381.6,0.222222222222222
ZP2,0.166666666666667
OTOA,0.240740740740741
SCNN1G,0.148148148148148
CACNG3,0.185185185185185
IL21R,0.203703703703704
SRRM2,0.555555555555556
SULT1A2,0.0925925925925926
SPN,0.0925925925925926
SEZ6L2,0.222222222222222
TAOK2,0.351851851851852
ADCY9,0.37037037037037
ABCC12,0.407407407407407
RAB11FIP3,0.0740740740740741
MMP2,0.185185185185185
LPCAT2,0.12962962962963
GPR56,0.0925925925925926
C16orf80,0.0740740740740741
TSNAXIP1,0.0925925925925926
PDPR,0.240740740740741
PHLPP2,0.222222222222222
RFWD3,0.0925925925925926
WDR59,0.222222222222222
TMEM231,0.0185185185185185
ADAMTS18,0.518518518518518
OSGIN1,0.0925925925925926
DNAAF1,0.203703703703704
KIAA0513,0.0925925925925926
FAM92B,0.148148148148148
JPH3,0.444444444444444
CDH15,0.0925925925925926
GRIN2A,0.666666666666667
ARHGAP44,0.240740740740741
ELAC2,0.0925925925925926
NCOR1,0.555555555555556
TRPV2,0.203703703703704
FBXW10,0.296296296296296
KCNJ12,0.277777777777778
EFCAB5,0.37037037037037
PSMD11,0.12962962962963
ASIC2,0.259259259259259
TMEM132E,0.388888888888889
ZNF830,0.037037037037037
RAD51L3.RFFL,0.0185185185185185
LYZL6,0.0185185185185185
TUBG1,0.037037037037037
AOC2,0.277777777777778
NBR1,0.148148148148148
ADAM11,0.203703703703704
GJC1,0.166666666666667
CDC27,0.185185185185185
SP2,0.0925925925925926
MPO,0.259259259259259
TEX14,0.37037037037037
BRIP1,0.277777777777778
ACE,0.407407407407407
BPTF,0.37037037037037
BCL6B,0.148148148148148
SOX9,1.05555555555556
CBX8,0.203703703703704
AZI1,0.259259259259259
GAS7,0.148148148148148
ANKRD30B,0.462962962962963
CDH2,0.537037037037037
DSG1,0.222222222222222
DSG3,0.277777777777778
DSG2,0.222222222222222
DTNA,0.222222222222222
ELP2,0.166666666666667
SYT4,0.185185185185185
SLC14A2,0.185185185185185
HAUS1,0.0740740740740741
WDR7,0.425925925925926
CDH20,0.222222222222222
RNF152,0.0740740740740741
PHLPP1,0.314814814814815
SERPINB12,0.111111111111111
MBP,0.037037037037037
C19orf66,0.12962962962963
ZNF700,0.185185185185185
ZNF763,0.203703703703704
EMR3,0.148148148148148
CYP4F22,0.148148148148148
UQCR11,0
ZNF431,0.277777777777778
TSHZ3,0.833333333333333
ANKRD27,0.222222222222222
UBA2,0.0925925925925926
GAPDHS,0.0740740740740741
HCST,0.0555555555555556
CLIP3,0.203703703703704
FAM98C,0.0555555555555556
PSG8,0.222222222222222
XRCC1,0.12962962962963
CHAF1A,0.240740740740741
ZNF404,0.222222222222222
ZNF234,0.203703703703704
ZNF229,0.240740740740741
CABP5,0.0555555555555556
PPP1R15A,0.0740740740740741
ALDH16A1,0.203703703703704
FPR2,0.111111111111111
ZNF649,0.166666666666667
ZNF432,0.166666666666667
ZNF480,0.166666666666667
VN1R4,0.0555555555555556
LAIR1,0.0925925925925926
LILRB4,0.0555555555555556
PTPRH,0.240740740740741
NLRP4,0.388888888888889
NLRP8,0.351851851851852
ZSCAN5B,0.185185185185185
ZNF667,0.277777777777778
ZSCAN1,0.222222222222222
ZNF135,0.240740740740741
ZNF274,0.111111111111111
ZNF317,0.166666666666667
FRRS1,0.0740740740740741
AMY2B,0.12962962962963
VAV3,0.277777777777778
FNDC7,0.0740740740740741
PSMA5,0.0555555555555556
PROK1,0.0555555555555556
FAM19A3,0.0555555555555556
PHTF1,0.203703703703704
HIPK1,0.222222222222222
SYT6,0.12962962962963
IGSF3,0.333333333333333
GLTPD1,0.0185185185185185
AADACL3,0.12962962962963
PRAMEF17,0.111111111111111
TXNIP,0.111111111111111
VPS45,0.12962962962963
VPS72,0.148148148148148
PSMD4,0.0740740740740741
THEM4,0.0740740740740741
LCE2B,0.12962962962963
KPRP,0.277777777777778
LCE1E,0.0740740740740741
LCE1C,0.037037037037037
NUP210L,0.407407407407407
PBXIP1,0.166666666666667
KRTCAP2,0.0555555555555556
SCAMP3,0.0740740740740741
IQGAP3,0.388888888888889
BCAN,0.185185185185185
HDGF,0.0740740740740741
ETV3L,0.0925925925925926
CD5L,0.166666666666667
CD1C,0.0925925925925926
CASP9,0.0925925925925926
OR10Z1,0.111111111111111
ITLN1,0.0740740740740741
OLFML2B,0.259259259259259
DDR2,0.259259259259259
RXRG,0.222222222222222
DCAF6,0.259259259259259
MYOC,0.111111111111111
KLHL20,0.166666666666667
PAPPA2,0.796296296296296
BRINP2,0.314814814814815
AXDND1,0.259259259259259
NPHS2,0.0555555555555556
TDRD5,0.259259259259259
KIAA1614,0.222222222222222
PRG4,0.314814814814815
RGS18,0.0925925925925926
CFHR5,0.166666666666667
ASPM,0.796296296296296
PLA2G2E,0.037037037037037
LAX1,0.111111111111111
DYRK3,0.259259259259259
PLXNA2,0.5
SYT14,0.203703703703704
GPATCH2,0.111111111111111
CELA3B,0.0925925925925926
PARP1,0.240740740740741
TRIM17,0.166666666666667
NUP133,0.296296296296296
URB2,0.277777777777778
MAP10,0.333333333333333
GPR137B,0.111111111111111
ZP4,0.185185185185185
FMN2,0.722222222222222
KMO,0.166666666666667
EXO1,0.203703703703704
ZBTB18,0.12962962962963
KIF26B,0.592592592592593
CNST,0.12962962962963
STPG1,0.037037037037037
AHCTF1,0.314814814814815
ZNF496,0.148148148148148
OR2G2,0.12962962962963
OR13G1,0.111111111111111
OR1C1,0.277777777777778
OR2L8,0.111111111111111
OR2AK2,0.111111111111111
OR2T12,0.240740740740741
OR2T1,0.0555555555555556
OR2T10,0.111111111111111
OR14I1,0.148148148148148
SLC30A2,0.0925925925925926
ARID1A,0.944444444444444
PIGV,0.0555555555555556
FAM46B,0.111111111111111
KPNA6,0.148148148148148
AK2,0
C1orf94,0.222222222222222
GJB4,0.0925925925925926
NCDN,0.0925925925925926
C1orf174,0.0185185185185185
GJA9,0.12962962962963
ZMPSTE24,0.111111111111111
CCDC30,0.185185185185185
MPL,0.203703703703704
DMRTB1,0.111111111111111
CDCP2,0.0555555555555556
BSND,0.0925925925925926
C8A,0.148148148148148
KCNAB2,0.0740740740740741
NEGR1,0.0740740740740741
TNNI3K,0.0740740740740741
ACADM,0.0740740740740741
RABGGTB,0.166666666666667
RERE,0.333333333333333
GBP6,0.240740740740741
CCDC18,0.222222222222222
CD93,0.481481481481481
REM1,0.166666666666667
ASXL1,0.518518518518518
EIF6,0.0185185185185185
CEP250,0.388888888888889
VSTM2L,0.111111111111111
EMILIN3,0.037037037037037
RIMS4,0.0185185185185185
MMP9,0.314814814814815
CDH22,0.277777777777778
PREX1,0.462962962962963
PARD6B,0.0740740740740741
COL20A1,0.444444444444444
ZNF512B,0.333333333333333
USP25,0.203703703703704
ADAMTS1,0.314814814814815
CLDN17,0.12962962962963
KRTAP20.1,0.0555555555555556
ITSN1,0.425925925925926
PRDM15,0.351851851851852
AGPAT3,0.0925925925925926
KRTAP10.10,0.037037037037037
COL6A2,0.37037037037037
DIP2A,0.425925925925926
BCRP7,0.037037037037037
TRMT2A,0.0740740740740741
PI4KA,0.351851851851852
PRAME,0.12962962962963
IGLV4.3,0.037037037037037
IGLV3.1,0
IGLC7,0.0185185185185185
NEFH,0.0925925925925926
GAL3ST1,0.0740740740740741
PLA2G3,0.185185185185185
C22orf42,0.037037037037037
HMGXB4,0.0925925925925926
GTPBP1,0.0925925925925926
TAB1,0.12962962962963
CACNA1I,0.444444444444444
PMM1,0.0555555555555556
PNPLA5,0.222222222222222
FBLN1,0.185185185185185
ZBED4,0.277777777777778
ST6GAL2,0.388888888888889
ATP6V1C2,0.0740740740740741
SOWAHC,0.037037037037037
KCNF1,0.222222222222222
TMEM87B,0.166666666666667
MARCO,0.240740740740741
UGGT1,0.296296296296296
AMER3,0.240740740740741
POTEE,0.314814814814815
MGAT5,0.222222222222222
ARHGAP15,0.240740740740741
RIF1,0.555555555555556
GALNT13,0.277777777777778
TTC21B,0.296296296296296
BBS5,0.0555555555555556
RAPGEF4,0.240740740740741
ATF2,0.12962962962963
EVX2,0.148148148148148
HOXD11,0.0555555555555556
HOXD3,0.148148148148148
AGPS,0.0555555555555556
MSGN1,0.037037037037037
CWC22,0.240740740740741
FSIP2,0.462962962962963
FAM171B,0.259259259259259
WDR75,0.185185185185185
ANKAR,0.351851851851852
PMS1,0.222222222222222
STAT4,0.166666666666667
MYT1L,0.388888888888889
CCDC150,0.203703703703704
NDUFS1,0.240740740740741
ZDBF2,0.537037037037037
CRYGB,0.0740740740740741
CRYGA,0.12962962962963
CPS1,0.425925925925926
ERBB4,0.740740740740741
BARD1,0.148148148148148
TNS1,0.703703703703704
CCDC108,0.481481481481481
FAM134A,0.0925925925925926
SPEG,0.685185185185185
TMEM198,0.111111111111111
PAX3,0.351851851851852
SPHKAP,0.555555555555556
DNER,0.351851851851852
SP140L,0.166666666666667
NMUR1,0.111111111111111
SH3BP4,0.314814814814815
RAB17,0.111111111111111
HDLBP,0.388888888888889
D2HGDH,0.0555555555555556
NEU4,0.0555555555555556
HADHB,0.166666666666667
SLC35F6,0.0185185185185185
KHK,0.0555555555555556
C2orf53,0.111111111111111
GTF3C2,0.222222222222222
PLB1,0.222222222222222
C2orf71,0.37037037037037
CAPN13,0.0740740740740741
GALNT14,0.222222222222222
BIRC6,0.703703703703704
QPCT,0.0740740740740741
SLC8A1,0.388888888888889
KCNG3,0.0555555555555556
SLC3A1,0.12962962962963
STON1.GTF2A1L,0.537037037037037
FSHR,0.277777777777778
WDPCP,0.203703703703704
MEIS1,0.296296296296296
AAK1,0.185185185185185
PCBP1,0.296296296296296
ATP6V1B1,0.240740740740741
CYP26B1,0.259259259259259
ALMS1,0.574074074074074
ACTG2,0.0925925925925926
GCFC2,0.12962962962963
REG1P,0.037037037037037
ELMOD3,0.037037037037037
IGKV2D.30,0.037037037037037
IGKV1D.17,0.037037037037037
MRPS5,0.111111111111111
ADAM17,0.203703703703704
ADRA2B,0.148148148148148
NEURL3,0
CNGA3,0.333333333333333
ATP2B2,0.425925925925926
CD200R1,0.148148148148148
ZNF80,0.0925925925925926
UPK1B,0.166666666666667
PARP15,0.240740740740741
ITGB5,0.12962962962963
TSEN2,0.0925925925925926
RAB43,0.0555555555555556
CLSTN2,0.37037037037037
TRIM42,0.277777777777778
IGSF10,0.555555555555556
SI,0.314814814814815
CLDN11,0.037037037037037
SLC7A14,0.0740740740740741
SLC2A2,0.185185185185185
NLGN1,0.240740740740741
TBC1D5,0.222222222222222
ALG3,0.0740740740740741
ETV5,0.222222222222222
AHSG,0.166666666666667
MB21D2,0.0740740740740741
ARPP21,0.351851851851852
DCLK3,0.240740740740741
ACVR2B,0.259259259259259
LIMD1,0.148148148148148
ELP6,0.0740740740740741
WDR6,0.203703703703704
MST1,0.148148148148148
PCBP4,0.037037037037037
PBRM1,0.407407407407407
ARHGEF3,0.166666666666667
CADPS,0.481481481481481
PSMD6,0.0925925925925926
ADAMTS9,0.481481481481481
GRM7,0.462962962962963
EPHA6,0.407407407407407
OR5H6,0.203703703703704
DCBLD2,0.185185185185185
CENPE,0.407407407407407
LEF1,0.203703703703704
ETNPPL,0.185185185185185
COL25A1,0.222222222222222
LRIT3,0.111111111111111
PCDH10,0.685185185185185
INPP4B,0.185185185185185
POU4F2,0.314814814814815
TTC29,0.166666666666667
DCHS2,1.09259259259259
GUCY1B3,0.277777777777778
ASIC5,0.240740740740741
FSTL5,0.462962962962963
MARCH1,0.0740740740740741
LDB2,0.0740740740740741
TLL1,0.444444444444444
SPOCK3,0.277777777777778
GALNTL6,0.222222222222222
ASB5,0.259259259259259
DCAF16,0.0555555555555556
SLIT2,0.407407407407407
GPR125,0.314814814814815
ADD1,0.222222222222222
ZBTB49,0.166666666666667
CORIN,0.277777777777778
FRYL,0.722222222222222
LRRC66,0.277777777777778
STK32B,0.185185185185185
KDR,0.425925925925926
CEP135,0.296296296296296
TMPRSS11F,0.0925925925925926
UGT2B10,0.166666666666667
UGT2B7,0.12962962962963
UGT2A1,0.222222222222222
CSN1S1,0.111111111111111
MUC7,0.0740740740740741
ANKRD17,0.314814814814815
RASSF6,0.0925925925925926
CDKL2,0.148148148148148
PPEF2,0.12962962962963
SOWAHB,0.0925925925925926
ANXA3,0.0555555555555556
NAA11,0.0740740740740741
PRKG2,0.185185185185185
SLC10A6,0.111111111111111
NUDT9,0.0925925925925926
MEPE,0.166666666666667
FAM13A,0.277777777777778
SNCA,0.037037037037037
MMRN1,0.222222222222222
TMEM175,0.148148148148148
SMARCAD1,0.333333333333333
BMPR1B,0.259259259259259
PAM,0.333333333333333
MARCH6,0.148148148148148
CEP120,0.277777777777778
SLC6A18,0.111111111111111
IL3,0.0555555555555556
SKP1,0.037037037037037
PITX1,0.037037037037037
ANKHD1,0.481481481481481
PCDHA3,0.5
PCDHA8,0.518518518518518
PCDHA10,0.444444444444444
AC005609.1,0.0925925925925926
PCDHGA2,0.388888888888889
PCDHGA4,0.351851851851852
ARHGAP26,0.111111111111111
LARS,0.240740740740741
PDE6A,0.240740740740741
ZNF300P1,0.166666666666667
SPARC,0.166666666666667
CLINT1,0.148148148148148
FBXL7,0.462962962962963
SPDL1,0.166666666666667
FOXI1,0.240740740740741
STK10,0.259259259259259
GPRIN1,0.12962962962963
PROP1,0.037037037037037
MAPK9,0.0925925925925926
MGAT1,0.166666666666667
TARS,0.148148148148148
PRKAA1,0.166666666666667
C7,0.240740740740741
ZNF131,0.12962962962963
PELO,0.0740740740740741
SGTB,0.0555555555555556
CRHBP,0.0925925925925926
DMGDH,0.185185185185185
JMY,0.203703703703704
SERINC5,0.0185185185185185
ACOT12,0.222222222222222
VCAN,0.722222222222222
HAPLN1,0.222222222222222
ROS1,0.648148148148148
SLC35F1,0.111111111111111
FAM184A,0.277777777777778
NCOA7,0.185185185185185
C6orf58,0.0925925925925926
TMEM200A,0.240740740740741
EPB41L2,0.185185185185185
MED23,0.240740740740741
TAAR8,0.111111111111111
ADAT2,0.0555555555555556
ULBP1,0.148148148148148
MTHFD1L,0.222222222222222
ZBTB2,0.12962962962963
SCAF8,0.314814814814815
NOX3,0.222222222222222
LPA,0.574074074074074
UNC93A,0.12962962962963
KIF13A,0.481481481481481
TPMT,0.111111111111111
SLC17A4,0.0925925925925926
SLC17A1,0.185185185185185
HIST1H3A,0.0740740740740741
HIST1H2AC,0.0740740740740741
HIST1H2BF,0.037037037037037
HIST1H3G,0.0185185185185185
BTN2A2,0.166666666666667
BTN2A3P,0.148148148148148
OR2J3,0.12962962962963
OR12D2,0.166666666666667
GABBR1,0.314814814814815
MOG,0.111111111111111
TRIM15,0.148148148148148
PRRC2A,0.407407407407407
ABHD16A,0.111111111111111
LY6G6F,0.0925925925925926
HSPA1L,0.314814814814815
BRD2,0.222222222222222
ITPR3,0.648148148148148
ETV7,0.0555555555555556
KCNK17,0.12962962962963
TREML3P,0
FOXP4,0.148148148148148
TFEB,0.0740740740740741
UBR2,0.185185185185185
SLC22A7,0.185185185185185
MRPL14,0.037037037037037
PKHD1,0.777777777777778
FAM83B,0.314814814814815
HCRTR2,0.148148148148148
PRIM2,0.240740740740741
EYS,0.925925925925926
BAI3,0.537037037037037
CD109,0.388888888888889
FILIP1,0.481481481481481
BMP6,0.0740740740740741
TXNDC5,0.037037037037037
LCA5,0.222222222222222
MRAP2,0.12962962962963
HTR1E,0.259259259259259
ZNF292,0.611111111111111
TSC22D4,0.0555555555555556
FBXO24,0.222222222222222
ZAN,0.574074074074074
VGF,0.0925925925925926
PSMC2,0.0740740740740741
LHFPL3,0.12962962962963
PIK3CG,0.462962962962963
BCAP29,0.166666666666667
LAMB4,0.314814814814815
IMMP2L,0.0925925925925926
LRRN3,0.37037037037037
GPR85,0.111111111111111
THSD7A,0.518518518518518
TFEC,0.148148148148148
FEZF1,0.166666666666667
RNF133,0.111111111111111
LMOD2,0.12962962962963
POT1,0.185185185185185
SSMEM1,0.0925925925925926
KLF14,0.0925925925925926
STRA8,0.166666666666667
DGKI,0.277777777777778
PRSS58,0.0555555555555556
TRBV10.1,0
OR6V1,0.0555555555555556
OR2A2,0.0925925925925926
NOBOX,0.240740740740741
GIMAP1,0.185185185185185
TMUB1,0.0185185185185185
AGMO,0.148148148148148
SHH,0.111111111111111
LMBR1,0.037037037037037
NCAPG2,0.185185185185185
PSMG3,0.0185185185185185
ANKMY2,0.148148148148148
TMEM196,0.0555555555555556
DNAH11,1.35185185185185
CHST12,0.0925925925925926
OSBPL3,0.203703703703704
TAX1BP1,0.277777777777778
ADCYAP1R1,0.0925925925925926
CCDC129,0.259259259259259
BMPER,0.314814814814815
AMPH,0.351851851851852
YAE1D1,0.0185185185185185
IGFBP1,0.0925925925925926
TNS3,0.407407407407407
RADIL,0.462962962962963
IKZF1,0.166666666666667
WIPI2,0.12962962962963
PRKAR1B,0.0925925925925926
RSPH10B,0.166666666666667
INTS4L2,0.148148148148148
ASL,0.0555555555555556
TYW1B,0.166666666666667
COL28A1,0.259259259259259
HIP1,0.12962962962963
POMZP3,0.037037037037037
MAGI2,0.425925925925926
HGF,0.333333333333333
SEMA3A,0.259259259259259
GATAD1,0.0185185185185185
CALCR,0.166666666666667
COL1A2,0.481481481481481
ASNS,0.0555555555555556
RGS22,0.5
UBR5,0.5
PKHD1L1,0.759259259259259
XKR6,0.259259259259259
COL14A1,0.5
WDYHV1,0.0740740740740741
NDUFB9,0.0740740740740741
ADCY8,0.555555555555556
LRRC6,0.0185185185185185
PHF20L1,0.333333333333333
WISP1,0.12962962962963
FAM135B,0.592592592592593
COL22A1,0.666666666666667
SPATC1,0.222222222222222
HR,0.185185185185185
PIWIL2,0.222222222222222
KCNU1,0.37037037037037
ADAM18,0.259259259259259
PLAT,0.222222222222222
HGSNAT,0.185185185185185
TGS1,0.148148148148148
LYN,0.259259259259259
CYP7A1,0.203703703703704
C8orf44,0.037037037037037
RALYL,0.222222222222222
MMP16,0.240740740740741
KIAA1429,0.388888888888889
MATN2,0.203703703703704
ALG2,0.0740740740740741
TEX10,0.314814814814815
TMEM246,0.12962962962963
OR13C5,0.0925925925925926
ABCA1,0.685185185185185
RGS3,0.314814814814815
COL27A1,0.685185185185185
AKNA,0.259259259259259
TNC,0.796296296296296
TRIM32,0.148148148148148
OR1J2,0.0925925925925926
OR1Q1,0.0740740740740741
DENND1A,0.148148148148148
GOLGA1,0.240740740740741
ASS1,0.12962962962963
LAMC3,0.611111111111111
MED27,0.0925925925925926
NTNG2,0.277777777777778
C9orf9,0.0740740740740741
C9orf96,0.148148148148148
COL5A1,0.814814814814815
OLFM1,0.259259259259259
OBP2A,0.037037037037037
KCNT1,0.240740740740741
CCDC183,0.111111111111111
PTGDS,0.0555555555555556
ABCA2,0.574074074074074
CACNA1B,0.685185185185185
HAUS6,0.240740740740741
IFNA13,0.0925925925925926
CDKN2A,0.0185185185185185
TEK,0.314814814814815
PIGO,0.296296296296296
ZNF658,0.444444444444444
SPATA31A6,0.185185185185185
RASEF,0.240740740740741
SEMA4D,0.222222222222222
ANKRD19P,0.222222222222222
PTCH1,0.462962962962963
CENPI,0.166666666666667
DRP2,0.166666666666667
BTK,0.148148148148148
AMMECR1,0.12962962962963
LONRF3,0.12962962962963
TENM1,0.851851851851852
DCAF12L1,0.296296296296296
ARHGAP36,0.37037037037037
DDX26B,0.12962962962963
SLC9A6,0.12962962962963
FGF13,0.148148148148148
OFD1,0.166666666666667
MAGEC1,0.685185185185185
SLITRK4,0.240740740740741
IL3RA,0.203703703703704
CXorf40A,0.0555555555555556
ZNF185,0.148148148148148
SSR4,0.0185185185185185
MECP2,0.148148148148148
FIGF,0.0925925925925926
SPRY3,0.185185185185185
NHS,0.333333333333333
MAP3K15,0.240740740740741
MAP7D2,0.203703703703704
PHEX,0.240740740740741
ARSE,0.166666666666667
MXRA5,0.796296296296296
DMD,1.09259259259259
CHDC2,0.185185185185185
DUSP21,0.0185185185185185
CXorf36,0.111111111111111
TSPYL2,0.148148148148148
MAGEH1,0.0740740740740741
ASB12,0.037037037037037
HDHD1,0.0740740740740741
ITGB1BP2,0.0555555555555556
NHSL2,0.259259259259259
TBX22,0.166666666666667
FAM46D,0.203703703703704
NAP1L3,0.296296296296296
SRPX2,0.0925925925925926
PARD3,0.222222222222222
TNKS2,0.351851851851852
PDGFD,0.203703703703704
MUC5AC,0.185185185185185
OR10AG1,0.222222222222222
OR8H1,0.203703703703704
OR52N2,0.0555555555555556
MS4A15,0.0925925925925926
IRF7,0.111111111111111
CLPB,0.148148148148148
AKIP1,0.0185185185185185
FGF23,0.12962962962963
BAZ2A,0.296296296296296
SYT1,0.148148148148148
PCDH8,0.351851851851852
DHRS2,0.111111111111111
GZMH,0.111111111111111
WDR89,0.0555555555555556
TTLL5,0.314814814814815
NRXN3,0.37037037037037
TM2D3,0
APBA2,0.462962962962963
PIGB,0.111111111111111
FBXO22,0.12962962962963
AKAP13,0.555555555555556
XYLT1,0.148148148148148
TMC5,0.277777777777778
MMP25,0.12962962962963
IGHV3OR16.8,0.12962962962963
TBC1D27,0.037037037037037
IKZF3,0.148148148148148
KLHL11,0.185185185185185
NMT1,0.166666666666667
SRSF1,0.111111111111111
SAP30BP,0.0740740740740741
GALR1,0.111111111111111
TXNDC2,0.148148148148148
KEAP1,0.111111111111111
DOT1L,0.333333333333333
HNRNPUL1,0.203703703703704
ZNF285,0.111111111111111
TNNI3,0.0555555555555556
EXOSC10,0.277777777777778
AADACL4,0.203703703703704
RIT1,0.0185185185185185
PPFIA4,0.351851851851852
CHML,0.111111111111111
CEP170,0.537037037037037
OR2B11,0.12962962962963
OR14A16,0.166666666666667
HMGB4,0.037037037037037
CTPS1,0.12962962962963
CC2D1B,0.222222222222222
PTGFR,0.166666666666667
CTSZ,0.0925925925925926
CHRNA4,0.222222222222222
SAMSN1,0.0925925925925926
KRTAP6.3,0.111111111111111
LSS,0.166666666666667
PNPLA3,0.166666666666667
ALG12,0.111111111111111
CHKB,0.0740740740740741
TTC7A,0.203703703703704
ARGFX,0.037037037037037
PPARG,0.037037037037037
TRPC1,0.203703703703704
CTNNB1,0.518518518518518
QRFPR,0.203703703703704
FBXL21,0.12962962962963
PCDHGA3,0.388888888888889
SQSTM1,0.0925925925925926
ISL1,0.240740740740741
BRD9,0.166666666666667
CUL7,0.259259259259259
FAM46A,0.111111111111111
SMO,0.240740740740741
PARP10,0.222222222222222
PRKX,0.037037037037037
WBP1L,0.0555555555555556
MCMBP,0.12962962962963
WAC,0.203703703703704
C10orf25,0.037037037037037
LRRTM3,0.185185185185185
DYDC2,0.037037037037037
RNLS,0.0185185185185185
SORBS1,0.203703703703704
ATP5L,0.0185185185185185
VWA5A,0.240740740740741
ROBO3,0.37037037037037
LIN7C,0.0185185185185185
ARL14EP,0.0740740740740741
ART5,0.166666666666667
TTC17,0.240740740740741
CKAP5,0.407407407407407
OR4A15,0.314814814814815
POLR2G,0.0185185185185185
OR10A4,0.111111111111111
RIC3,0.166666666666667
PYROXD1,0.0740740740740741
NELL2,0.351851851851852
OR6C1,0.0740740740740741
ZFC3H1,0.277777777777778
TMTC4,0.185185185185185
ABCC4,0.296296296296296
WARS,0.0740740740740741
IGHV3.38,0.0555555555555556
IGHV4.59,0.0185185185185185
OR4K15,0.222222222222222
DPPA3P2,0.12962962962963
NEMF,0.296296296296296
TC2N,0.148148148148148
SERPINA4,0.111111111111111
AK7,0.203703703703704
NPAP1,0.481481481481481
SNORD115.1,0
MORF4L1,0.0555555555555556
CRTC3,0.0925925925925926
IGF1R,0.277777777777778
C16orf91,0.0555555555555556
PRKCB,0.314814814814815
WDR90,0.296296296296296
PMFBP1,0.111111111111111
WWOX,0.240740740740741
ADAP2,0.12962962962963
NLE1,0.12962962962963
PLXDC1,0.0925925925925926
VMO1,0.0925925925925926
CEP192,0.518518518518518
ST8SIA5,0.166666666666667
TCEB3C,0.222222222222222
CARM1,0.0925925925925926
CC2D1A,0.333333333333333
KCNK6,0.0555555555555556
NTF4,0.037037037037037
ZNF544,0.148148148148148
ZNF324,0.111111111111111
ZNF559,0.222222222222222
KIF1B,0.351851851851852
SLC6A17,0.240740740740741
SV2A,0.333333333333333
TARS2,0.148148148148148
IL6R,0.111111111111111
COLGALT2,0.185185185185185
TMCO4,0.111111111111111
PLEKHA6,0.481481481481481
NUCKS1,0.0555555555555556
RAB7L1,0.0555555555555556
MLK4,0.388888888888889
SNRNP40,0.037037037037037
USP33,0.203703703703704
SPTLC3,0.203703703703704
PXMP4,0.037037037037037
MAVS,0
TPTE,0.648148148148148
KRTAP15.1,0.0925925925925926
LIMK2,0.185185185185185
LARGE,0.277777777777778
KIAA1644,0.166666666666667
TUBA3E,0.185185185185185
TUBA3D,0.0740740740740741
SDPR,0.148148148148148
C2orf54,0.0555555555555556
C2orf44,0.185185185185185
ACP1,0.0925925925925926
FAM136A,0.0555555555555556
PODXL2,0.0740740740740741
CCDC174,0.166666666666667
GADL1,0.166666666666667
SHQ1,0.111111111111111
SCLT1,0.148148148148148
NAA15,0.259259259259259
NPFFR2,0.259259259259259
SCARB2,0.166666666666667
